search_text,lat,lon,min_lat,max_lat,min_lon,max_lon,display_name,osm_type,osm_id,geocoder,status,geo_resolution
"Bellevue Gold Hybrid Power Station (Wind), WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Glenellen solar project, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Forest Glen Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Uungula Wind Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Munna Creek Solar Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"St Ives Gold Solar Farm, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Gunsynd Solar Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Aldoga Solar Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Arnotts Huntingwood Solar Project, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Quorn Park Solar Hybrid, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Golden Plains Wind Farm - Stage 2, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Lotus Creek Wind Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Goorambat Solar Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Hay Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Broadsound Solar Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Boulder Creek Wind Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Horsham Solar Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Carwarp Energy Park, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Goulburn River Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Wambo Wind Farm Stage 2, QLD, Australia",-26.63629,151.2709429,-26.637917,-26.634161,151.2690681,151.273005,"Wambo Wind Farm, Diamondy, Western Downs Regional, Queensland, Australia",way,1290567614,nominatim,ok,exact
"Warradarge Wind Farm Stage 2, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Bungama Solar Farm (stage 3), SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
"Fulham Solar Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Cloudbreak Solar Farm, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Port Latta Wind Farm, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Wandoan South Solar Farm (Stage 2), QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Lancaster Solar Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Mulwala Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Barnawartha Solar Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Barwon solar farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Boddington Giga Energy, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Bulli Creek Solar project Stage 1, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Bullyard Solar Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Bungaban Wind Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Byford Solar Project, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Campbells Forest Solar Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Coppabella Wind Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Derby Solar Farm & Battery, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Elaine Solar Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Eurimbula Solar Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Frasers Solar Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Ganymirra Solar Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Glanmire Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Goyder North Wind Farm Stage 1, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
"Hopeland Solar Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Junction Rivers Wind Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Kalbarri Microgrid Project, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Kentbruck Green Power Hub, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Kiamal Solar Farm - Stage 2, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Kidston Stage 3 Wind Project, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Lake Wells high renewable energy fraction microgrid -Solar, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Lake Wells high renewable energy fraction microgrid -Wind, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Lakeland Wind Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Majors Creek Solar Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Manilla Community Solar, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Mount Hopeful Wind Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Northern Midlands Solar Farm, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Palmer Wind Farm, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
"Planet Ark Power - Schneider Electricity PV and Battery Project, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
"Port Augusta Energy Park Stage 2, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
"Sandy Creek Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Sapphire Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Silverleaf Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Smoky Creek and Guthrie's Gap Solar Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Snowtown North Solar Farm, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
"Spicers Creek Wind Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Theodore Wind Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Thunderbolt Wind Farm stage 1, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Upper Calliope Solar Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Vales Point Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Valley of the Winds, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Vast Solar Facility - VS1, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
"Walgett Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Waroona Solar Fam, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"West Mokoan Solar Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Winton North Solar Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Woolsthorpe Wind Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Gunning Wind Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Royalla Solar Farm, ACT, Australia",-35.4883502,149.0026942,-35.9205295,-35.124413,148.7627987,149.3992971,"Australian Capital Territory, Australia",relation,2354197,nominatim,ok,state
"Waubra Wind Farm, VIC, Australia",-37.3528575,143.6313265,-37.352906,-37.3527976,143.6312432,143.6313944,"Waubra Wind Farm Information, Sunraysia Highway, Lexton, Shire of Pyrenees, Victoria, 3352, Australia",way,203440016,nominatim,ok,exact
"Banimboola Hydro, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Bayswater Power Station, NSW, Australia",-32.3951272,150.949476,-32.3995382,-32.3907834,150.943391,150.9558083,"Bayswater Power Station, Muswellbrook, Muswellbrook Shire Council, New South Wales, 2333, Australia",way,171863884,nominatim,ok,exact
"Bogong Power Station, VIC, Australia",-36.8053642,147.2279689,-36.80557,-36.8051585,147.2276563,147.2282816,"Bogong Power Station, Lake Guy Walk, Bogong Village, Bogong, Alpine Shire, Victoria, 3699, Australia",way,202081250,nominatim,ok,exact
"Burrendong Hydro, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Clover Hydro, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Coopers Cogeneration, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
"Copeton Hydro, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Dartmouth Hydro, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Eildon Hydro, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Glenbawn Hydro, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Glenorchy Landfill Generation, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hallett (Stage 1) Wind Farm, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
"Hallett (Stage 2) Wind Farm, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
"Hallett (Stage 4) Wind Farm, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
"Hallett (Stage 5) Wind Farm, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
"Hobart Landfill Generation, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hunter Valley Gas Turbines, NSW, Australia",-32.3891902,150.966266,-32.3896556,-32.3887661,150.9656846,150.9670209,"Hunter Valley Gas Turbines, Muswellbrook, Muswellbrook Shire Council, New South Wales, 2333, Australia",way,699642478,nominatim,ok,exact
"Kincumber Landfill Generation, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
